baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSMUSG00000047187.9	2719.57708641457	-0.472870756360596	0.126453099845617	-3.7394951720275	0.000184390189381794	0.000760436973536042
ENSMUSG00000040204.6	357.873825434703	0.55664446093349	0.148859276031403	3.739400565243	0.000184459594314495	0.000760560517190646
ENSMUSG00000089774.2	1101.15252433472	0.45691535303909	0.122199886143642	3.73908165922512	0.000184693729433002	0.000761363075362042
ENSMUSG00000046062.5	1755.79251656941	0.379536599750048	0.101512958773539	3.73879950240383	0.000184901116856725	0.000762055051944776
ENSMUSG00000031776.17	969.816338771601	-0.37764576422992	0.101017684521125	-3.73841239798905	0.000185185997769841	0.000763066047660299
ENSMUSG00000058672.7	818.422943361494	0.450412628375408	0.12049988774532	3.7378676179962	0.000185587615516547	0.000764557527170731
ENSMUSG00000020038.10	150.28348683891	0.682800107004427	0.182701297514997	3.73724826419681	0.00018604520439128	0.000766278902085854
ENSMUSG00000007480.5	11.9938528490164	2.6030630964737	0.696660175646757	3.73648901927988	0.000186607594090159	0.000768431100824064
ENSMUSG00000028525.16	272.01773251085	-0.557092400971424	0.149118656524751	-3.73590008087927	0.000187044934057862	0.000770067548288613
ENSMUSG00000040699.13	508.240387389817	0.517438158247823	0.138512555359494	3.73567693488051	0.000187210891656464	0.000770586249175198
ENSMUSG00000037166.5	31.5177503975824	1.68991317690906	0.452436006880508	3.73514298422182	0.000187608562140378	0.000772058287740978
ENSMUSG00000030216.12	1113.29443758311	0.379910425848337	0.101731143331962	3.7344554814315	0.000188121763054916	0.000774005034506781
ENSMUSG00000102869.2	814.475378378953	-0.422138068175598	0.1130466046488	-3.73419502060277	0.000188316533936802	0.000774641086900265
ENSMUSG00000038781.7	75.1898446270118	0.929355626537779	0.248884836987053	3.73407893300517	0.00018840340452425	0.000774833114169697
ENSMUSG00000018882.12	649.095073704858	0.452277728002833	0.121138111541054	3.73357089894499	0.00018878401950192	0.000776232863296442
ENSMUSG00000005501.14	685.553628077917	-0.41616012216203	0.111501027740885	-3.73234337470985	0.000189706655555615	0.000779860195972763
ENSMUSG00000026961.6	4.83072037721802	5.41800446329648	1.45195626175574	3.7315204362595	0.000190327566601585	0.000782245893003315
ENSMUSG00000020357.3	213.414280950514	0.645230307629508	0.172920759753582	3.7313640568604	0.000190445771366906	0.000782564891720791
ENSMUSG00000029309.7	45.5750625166646	-1.16650066704726	0.312697524589695	-3.7304442002791	0.000191142474459915	0.000785260368119999
ENSMUSG00000029861.17	80.1032016793272	0.933615097579717	0.250288314906878	3.73015854906002	0.000191359314805954	0.000785983721657178
ENSMUSG00000022144.4	59.1309118356614	-0.997902001143676	0.267574236552312	-3.72943977716846	0.000191905964046815	0.000788061126053802
ENSMUSG00000032528.5	17.5840672907258	2.01788996471217	0.541172430707376	3.72873755241845	0.000192441445666719	0.000790073551315351
ENSMUSG00000041594.18	316.641034309036	-0.533701582814184	0.143133815006127	-3.72868970753934	0.000192477980836525	0.000790073551315351
ENSMUSG00000087230.10	6.75454832964795	4.89730551556539	1.31346681656421	3.72853387219621	0.000192597024572728	0.000790393919489611
ENSMUSG00000018322.10	616.119555466777	0.426770581593619	0.114494860914109	3.7274212849935	0.000193448950491916	0.000793721167372662
ENSMUSG00000048582.7	13.7205525894087	-2.27787170383778	0.611259732249068	-3.72652014137523	0.000194141565054477	0.000796393483883045
ENSMUSG00000002015.5	1956.5065492268	-0.364432915255858	0.0977997811084099	-3.72631626702608	0.000194298584789914	0.000796868052488733
ENSMUSG00000008373.16	718.179659182277	0.432795301238676	0.116171839056239	3.72547516467533	0.000194947646772692	0.000799359980811889
ENSMUSG00000036880.10	566.502756705307	-0.431797020488325	0.115909886749329	-3.72528204968523	0.000195096957100647	0.000799802112034973
ENSMUSG00000030678.7	1728.77158813283	0.377479712646611	0.101331500743416	3.72519611253402	0.000195163435498714	0.000799904557061056
ENSMUSG00000036427.5	5730.98494451025	0.421116054334907	0.113060543384153	3.72469512112686	0.000195551411345213	0.0008013243806027
ENSMUSG00000026123.11	1425.95033511268	0.390056315506569	0.104725460740004	3.72456051040865	0.000195655779520773	0.00080158168915438
ENSMUSG00000062070.12	3404.78018403448	0.391604208690311	0.105158401004726	3.72394601809048	0.000196132881074282	0.000803365614427906
ENSMUSG00000008226.14	415.968384228295	-0.531587678121082	0.142760158939886	-3.72364168034391	0.000196369578289971	0.000804164288324267
ENSMUSG00000027940.18	2718.89597750831	0.329647856341098	0.0885353231840785	3.72334842733572	0.000196597908303464	0.000804928365277296
ENSMUSG00000037784.14	394.755287008927	-0.52989839975418	0.142339644209784	-3.72277451370611	0.000197045485782454	0.000806589589360022
ENSMUSG00000042284.10	489.148101334664	-0.533974339588887	0.143450069028903	-3.72237073989347	0.000197360950039044	0.000807709428306682
ENSMUSG00000031196.13	62.4752495622887	-1.25590142161223	0.33739869380526	-3.72230670915729	0.000197411020155862	0.000807742883829588
ENSMUSG00000002210.11	267.710320589594	0.595777766713118	0.160082991327839	3.72168062185325	0.000197901230973148	0.000809405119465907
ENSMUSG00000063626.6	52.7747032001463	1.15625042819934	0.310677527548089	3.7217060317321	0.000197881313421271	0.000809405119465907
ENSMUSG00000033020.7	438.894314116941	0.573650645839778	0.154147180773261	3.72144753450648	0.000198084024568782	0.000809980910643928
ENSMUSG00000031197.11	873.130755176768	0.561333944897465	0.150862331927147	3.72083566339501	0.000198564626040318	0.000811642036633441
ENSMUSG00000052316.9	575.817760211539	0.482292491300732	0.129619836781862	3.72082316468571	0.000198574454709541	0.000811642036633441
ENSMUSG00000009470.17	4332.08743309449	0.438546724360138	0.117893111262909	3.71986725655369	0.000199327512509446	0.000814547359301
ENSMUSG00000006736.9	807.227682934899	-0.391178283900274	0.105176562349033	-3.71925336941641	0.000199812542518166	0.00081635639325074
ENSMUSG00000030882.19	68.2410101852557	-1.00485186447485	0.270222932197678	-3.71860321514001	0.000200327435982446	0.000818286645284227
ENSMUSG00000025825.12	371.138663239301	-0.574759824880811	0.15459049373642	-3.71795063841887	0.000200845501240116	0.000820229032812845
ENSMUSG00000097604.1	4.63830642312993	5.33595227885546	1.43520949207382	3.71789087817779	0.000200893006342345	0.000820249293155531
ENSMUSG00000009291.13	2491.2265782909	-0.368528130381245	0.0991525131265059	-3.71678053092865	0.000201777575144523	0.00082368656548516
ENSMUSG00000107761.1	4.56923698767929	5.31903527091194	1.43128630634501	3.71626225118776	0.000202191719079102	0.000825202443658992
ENSMUSG00000074570.14	11.6699334686739	2.73455713268649	0.736194010042291	3.71445175508749	0.000203644715237923	0.000830956636991991
ENSMUSG00000037752.4	126.109751404849	-0.736318344780676	0.198240178417485	-3.71427402183842	0.000203787880828319	0.000831188987173679
ENSMUSG00000039886.8	510.666395877683	-0.442418507465079	0.119111477178586	-3.71432306898314	0.000203748363508272	0.000831188987173679
ENSMUSG00000022048.8	580.105495880922	0.506630947224237	0.136418008477697	3.71381280871774	0.000204159832909309	0.000832529944689401
ENSMUSG00000083844.8	149.933885345179	-0.680592280691466	0.183294964618378	-3.71309862280433	0.000204737057155779	0.000834707223929673
ENSMUSG00000118029.1	17.249664936572	2.07625762555186	0.559210527952449	3.71283715482626	0.000204948765694688	0.000835393700336911
ENSMUSG00000050150.16	7.27126967216317	4.23843100404004	1.14171337896857	3.71234241633311	0.000205349914291796	0.000836851901827484
ENSMUSG00000060487.7	734.396912868602	-0.55275334152251	0.149024949563992	-3.70913288774612	0.000207970260670814	0.000847351357931804
ENSMUSG00000020542.18	8.05123770837506	-3.42257340673891	0.922825868805618	-3.70879655895281	0.000208246659141786	0.000848298243873575
ENSMUSG00000075318.13	98.7757833510519	-0.827276847988532	0.223064296521752	-3.70869234067614	0.000208332376791235	0.000848468150514367
ENSMUSG00000033967.4	28.7298214175944	1.48384252052179	0.400133880835823	3.70836510375542	0.000208601738677673	0.000849385749040241
ENSMUSG00000036158.12	412.614497591569	-0.487572751935176	0.131498182293613	-3.70782883406334	0.000209043871219312	0.000851006300065104
ENSMUSG00000025477.14	768.645372664236	-0.42048240627617	0.113416326557869	-3.70742395771057	0.000209378258213125	0.000852187633174806
ENSMUSG00000027460.7	49.4072956950984	-1.18913789471042	0.320783749738013	-3.70697672709916	0.000209748209453415	0.000853333082562112
ENSMUSG00000031808.7	231.699228461299	-0.765195514607084	0.20641925259558	-3.70699682798614	0.000209731568738721	0.000853333082562112
ENSMUSG00000025278.9	13762.796812001	0.324234595736483	0.0874698317730326	3.70681627212693	0.000209881088124836	0.00085355586461403
ENSMUSG00000063851.12	7.26811618082669	4.25773812322565	1.14862789632888	3.70680368884803	0.000209891512143937	0.00085355586461403
ENSMUSG00000030847.8	1250.45573181143	-0.374194639850407	0.100966389451037	-3.706130741972	0.000210449691840671	0.000855645309719135
ENSMUSG00000072915.3	61.9933069912043	-0.966339765620884	0.260795490125112	-3.70535458706475	0.000211095209147296	0.000858088895711546
ENSMUSG00000020180.10	840.077143058439	0.400621078398574	0.108123846782695	3.70520556120922	0.00021121936448961	0.0008584125943001
ENSMUSG00000022792.16	256.724949658951	0.576790741106634	0.155688262547288	3.70477987016808	0.000211574390955466	0.000859674237644126
ENSMUSG00000026255.15	20.0126890358036	1.95706558061665	0.528387992203497	3.7038418917418	0.000212358644047999	0.00086267902596827
ENSMUSG00000079418.3	183.06979938411	-0.711602164563057	0.192164096088261	-3.70309635904212	0.000212983937733045	0.000865036932692882
ENSMUSG00000024622.8	661.573366079741	0.429909908213227	0.116171056262538	3.70066281606032	0.000215037054542569	0.000873191746331241
ENSMUSG00000106365.1	4.57328856337976	5.31913712109162	1.43740291178322	3.70051923332532	0.000215158770290451	0.000873502019625162
ENSMUSG00000027905.15	307.455199616194	0.53928261406251	0.145779760281083	3.69929689157604	0.000216197577734261	0.000877534589203485
ENSMUSG00000029176.13	1514.96349219722	-0.384536296205468	0.10396897350883	-3.6985677864061	0.000216819448295798	0.000879873492557985
ENSMUSG00000009628.14	53.401014691536	-1.18407118405566	0.320217201055882	-3.69771261553507	0.000217550983348111	0.00088265634658072
ENSMUSG00000063802.5	352.850372425013	0.660643776949346	0.178763560328469	3.69562888395961	0.000219343174923406	0.000889740461292502
ENSMUSG00000020402.11	4452.89602344157	0.391013338200814	0.105823312847709	3.69496406489867	0.00021991788807944	0.000891884072816911
ENSMUSG00000036106.15	134.629245464371	0.834476011429025	0.22589540061629	3.69408146050074	0.000220683053613345	0.000894799006028451
ENSMUSG00000041977.18	626.468861707814	-0.463218516529811	0.125397038507998	-3.69401480323052	0.000220740942895025	0.000894845538060573
ENSMUSG00000118462.1	4.60119872766762	5.33316910105812	1.4440559098455	3.69318740687036	0.000221460692643643	0.000897574554166373
ENSMUSG00000067377.12	448.869847049832	-0.479606315027859	0.129870059900104	-3.69297061537334	0.000221649642885218	0.000898151558391553
ENSMUSG00000096146.2	4.65097501640536	5.34578297560998	1.44765982986979	3.69270657740832	0.000221879976420821	0.000898895975077417
ENSMUSG00000022748.8	105.606343699229	0.783034077370972	0.212111402243075	3.69161708937095	0.000222832769947017	0.000902376770547888
ENSMUSG00000034126.5	449.706926176298	-0.478030693333403	0.129489584025486	-3.69165363323212	0.000222800748966742	0.000902376770547888
ENSMUSG00000034161.8	246.68822798648	-0.709352656452667	0.192230291779886	-3.69011902278604	0.000224149151778432	0.000907516935381809
ENSMUSG00000096351.2	13.9628035098987	2.46225640345321	0.667336640666491	3.68967662407098	0.000224539290589366	0.000908905631442994
ENSMUSG00000029920.9	740.58704175145	0.42617382778431	0.115561944648524	3.68783883899234	0.00022616681482191	0.000915301467205377
ENSMUSG00000040896.16	22.8094806317127	1.81877681584894	0.49341871196465	3.6860718325965	0.000227742094064729	0.000921483226352148
ENSMUSG00000014905.4	527.856779692166	-0.512683593917365	0.139102023770582	-3.68566595956161	0.000228105379788301	0.000922759488526739
ENSMUSG00000075585.3	208.154009772757	-0.709774497519639	0.192630514914041	-3.68464206118312	0.000229024261129494	0.000926282306393255
ENSMUSG00000022858.16	1024.81162848434	0.478423670102991	0.129884957637091	3.6834417072356	0.000230105923238986	0.000930461870815362
ENSMUSG00000036602.14	18.5690582489125	-1.88594788032603	0.512020036503429	-3.68334781038084	0.000230190737385107	0.000930609649147592
ENSMUSG00000010517.7	1126.33229942781	0.490131107785709	0.133087591368749	3.68277089355154	0.000230712492901274	0.000932523451391312
ENSMUSG00000031292.14	171.978666384429	-0.708012907627981	0.19227135138787	-3.68236298604727	0.000231082068317803	0.000933821479179886
ENSMUSG00000027133.3	405.567972217208	0.519862680548034	0.141181679722413	3.6822247870274	0.000231207406384742	0.000934132186734664
ENSMUSG00000000600.15	987.529573275342	-0.43155395346593	0.117207017690383	-3.68198049886343	0.00023142911690082	0.000934832049831933
ENSMUSG00000020032.14	876.403182735774	-0.457287080769723	0.124199459119485	-3.68187658796318	0.000231523484599171	0.000935017340400506
ENSMUSG00000005034.15	1193.34802048557	-0.412066613100586	0.111919877876752	-3.68180006016769	0.000231593007153438	0.000935102236213255
ENSMUSG00000045867.10	56.8633040080484	1.10654615072267	0.30057105906811	3.68147936183014	0.000231884562373552	0.000936083409246666
ENSMUSG00000021848.16	4.47373598590427	5.29357624855546	1.43795779004295	3.68131546364608	0.000232033699454779	0.000936489371046294
ENSMUSG00000025037.6	1597.06222137622	-0.506876530480983	0.137700696571205	-3.68100193464799	0.000232319242031197	0.000937445581071887
ENSMUSG00000051444.9	85.2903475546555	0.865332379278128	0.235115388232781	3.68045828808699	0.000232815143044159	0.000939250043501023
ENSMUSG00000029163.9	2158.84372726883	-0.526976033350487	0.143223683880449	-3.67939169746787	0.000233790948313701	0.000942989431692082
ENSMUSG00000066042.4	57.7206163365952	1.07595721123545	0.292456636084199	3.679031618642	0.000234121243827434	0.000944124154150374
ENSMUSG00000036376.3	170.039363550414	0.661002173511144	0.179672196566707	3.67893411524991	0.000234210757701592	0.000944287622017294
ENSMUSG00000048814.11	18.0088530582753	-1.91213661270383	0.519850008908149	-3.67824676336916	0.000234842699136198	0.000946637516066465
ENSMUSG00000029762.6	590.845165627379	-0.443624956505756	0.120638235268226	-3.67731636258938	0.000235700645174387	0.000949897248946946
ENSMUSG00000092390.1	7.4177041999802	4.26920774225561	1.16109388155159	3.67688419523028	0.000236100157138211	0.000951308470141006
ENSMUSG00000040093.16	73.5207711657062	1.06774831368897	0.290402262180397	3.67679062026622	0.000236186745043076	0.000951458513253344
ENSMUSG00000027404.15	1746.52250466143	0.398724082762174	0.10845015661548	3.6765653015688	0.000236395361904701	0.000952099974414588
ENSMUSG00000075590.4	397.367420122455	-0.516937797137718	0.14066636423781	-3.67492115075774	0.000237922881483959	0.00095805203738737
ENSMUSG00000030741.15	748.405367566169	0.574413091547843	0.156308857180991	3.67485951792692	0.000237980321955842	0.00095808323393373
ENSMUSG00000074657.5	72.4251795706202	-0.905368495622052	0.246404628653071	-3.67431610587469	0.000238487333697562	0.000959923965279539
ENSMUSG00000029190.19	998.932619856905	-0.385975463204169	0.105074414577441	-3.6733534491377	0.000239387995941382	0.000963348061312844
ENSMUSG00000027676.11	49.0265599964849	-1.08495610354463	0.295403424671827	-3.67279460199198	0.000239912316727183	0.000965256566464961
ENSMUSG00000019899.17	151.120438253316	-0.656332169192576	0.178765357648977	-3.67147291748409	0.000241156636142012	0.000970060493389943
ENSMUSG00000042846.8	11.5531756899148	-2.4632299563264	0.67094994101082	-3.67125743034632	0.000241360082841706	0.000970676344845242
ENSMUSG00000023277.13	262.889199304796	0.642810769517231	0.175122489077525	3.67063518171368	0.000241948467244488	0.000972839718138422
ENSMUSG00000103585.1	99.8658140935683	-0.817758408060512	0.22279030814822	-3.67052954348654	0.000242048489908163	0.000973038966936902
ENSMUSG00000037279.13	4.72203691599351	5.37619699748166	1.46473724799289	3.67041734266578	0.000242154768789255	0.000973263277518624
ENSMUSG00000002324.8	10.4320464365637	2.86960691290225	0.781951852619881	3.66980000531722	0.000242740306691368	0.000975413320760646
ENSMUSG00000039130.18	363.016453620071	0.482245468090831	0.131411280269597	3.66974179919319	0.000242795583047662	0.000975432140270665
ENSMUSG00000030279.15	334.330641824265	0.489592677426387	0.133415868218739	3.66967351007817	0.000242860449928147	0.000975489473878056
ENSMUSG00000048109.10	302.004824081253	0.521647430860137	0.142197945258493	3.66845969477173	0.000244016152411229	0.000979927393978026
ENSMUSG00000026918.16	1009.09562733921	0.383784044054349	0.104622093780255	3.66828869684484	0.000244179377596839	0.000980378675565816
ENSMUSG00000042804.13	868.695682954984	-0.552515941165214	0.15062659791852	-3.66811671245533	0.000244343647711658	0.000980833963747817
ENSMUSG00000028293.14	552.511652821182	-0.485565173816811	0.132418210717988	-3.66690632039216	0.000245502683741755	0.000985281378547258
ENSMUSG00000035726.8	1503.967699966	0.48605862562666	0.13257307128667	3.66634506472004	0.000246041874085119	0.000987239819429988
ENSMUSG00000032405.10	756.093937314588	-0.432602937167291	0.11803552935758	-3.66502306146101	0.000247316296685353	0.000992146941342823
ENSMUSG00000028847.8	803.441658244995	-0.39260047207799	0.10712512369918	-3.66487765447495	0.000247456847625335	0.000992504269235792
ENSMUSG00000021606.8	335.667430981205	0.520790933360049	0.142114292515989	3.66459223868321	0.000247732949494737	0.000993198433407886
ENSMUSG00000075040.9	335.76856244164	-0.506242250928448	0.138143514945627	-3.66461104690802	0.000247714746145702	0.000993198433407886
ENSMUSG00000115969.1	6.65647435013592	4.88346812418195	1.33274876579327	3.66420757574309	0.000248105516959018	0.000994485315378352
ENSMUSG00000020682.17	256.018228079756	-0.626666579468528	0.171042424199936	-3.66380786754987	0.000248493213328675	0.000995832291202838
ENSMUSG00000024034.13	4.4651189683293	5.28337232113597	1.44212235639624	3.66360891480715	0.000248686398986042	0.000996399370833517
ENSMUSG00000071001.4	32.7342532885119	1.39184509879381	0.379942857933048	3.66330112471565	0.000248985544661612	0.000997390671322644
ENSMUSG00000020935.8	547.396118357506	0.590340820858383	0.161161399468966	3.66304104334897	0.000249238584590184	0.000998196907124792
ENSMUSG00000004268.11	667.351044683791	0.487701648613756	0.13314494790109	3.66293769536083	0.00024933920148573	0.000998221102482554
ENSMUSG00000084843.1	8.77055859149108	3.25532152725526	0.888721018062824	3.66292847934552	0.000249348175806845	0.000998221102482554
ENSMUSG00000024245.4	23.3695347994509	-1.65814147616363	0.452743966167561	-3.66242644866071	0.000249837498510257	0.000999972383491334
ENSMUSG00000023104.9	441.970436219049	0.493191506222857	0.134689038718214	3.66170484930607	0.000250542409727064	0.00100258564955122
ENSMUSG00000016181.9	228.808194045503	0.563726084102548	0.153954364272327	3.6616440642461	0.000250601874141039	0.00100261550808036
ENSMUSG00000085133.2	265.795237597126	-0.564438200372768	0.154154350109787	-3.6615132817905	0.000250729860033711	0.00100291944013484
ENSMUSG00000027327.16	455.328664530233	0.531457330972682	0.145149231777528	3.66145465921069	0.000250787248964329	0.00100293481219999
ENSMUSG00000039182.6	250.835537976329	0.557378512863114	0.152230852209967	3.66140309123633	0.00025083774193093	0.00100293481219999
ENSMUSG00000030880.14	592.439032671452	0.438540777784579	0.119791833643519	3.66085704213865	0.000251372993196563	0.0010048665371822
ENSMUSG00000041935.10	1367.18313039954	-0.512213020614251	0.139945435321265	-3.66009094500576	0.000252125747035919	0.00100766675017672
ENSMUSG00000025340.14	661.008116211593	0.432781472191497	0.118279248873221	3.65898055926428	0.000253220546350575	0.00101183256655732
ENSMUSG00000030298.10	2127.43143990049	-0.335266905436245	0.0916454338331022	-3.65830452662604	0.000253889271334284	0.00101429447810298
ENSMUSG00000061778.10	620.414957124455	-0.474666756613735	0.129776196501245	-3.65757950541555	0.00025460829567555	0.00101695627524852
ENSMUSG00000070371.11	82.0208726597837	0.925972640933704	0.253181861938889	3.65734193532871	0.000254844315824277	0.00101768815432727
ENSMUSG00000034601.17	253.131800803678	0.638043399436244	0.174510644821576	3.65618613173194	0.000255995508913368	0.00102207359947188
ENSMUSG00000022761.12	1335.62360279967	-0.400936671597886	0.109709231129704	-3.65453907086339	0.000257644427808139	0.00102844400996706
ENSMUSG00000052563.13	21.0766090274409	1.78312350874661	0.488031134835928	3.6537085064175	0.000258479701524361	0.00103156461299724
ENSMUSG00000001240.13	18.012424504506	1.91597300569361	0.524454497439318	3.65326832937551	0.000258923403109229	0.00103312152565106
ENSMUSG00000028348.7	85.3737709209001	-0.892708969803349	0.244508406582843	-3.65103589802703	0.00026118472656089	0.00104192872503496
ENSMUSG00000032977.9	510.860367406375	0.467351288937487	0.128007313380482	3.65097334359606	0.000261248356470145	0.0010419669658139
ENSMUSG00000033184.14	2665.37660059639	-0.401489491812953	0.109974154109009	-3.65076226378597	0.000261463172588352	0.00104260805946296
ENSMUSG00000020834.17	101.779181449926	0.843523594072986	0.23112531141561	3.64963745816727	0.000262610683647857	0.001046967324386
ENSMUSG00000029101.16	821.098752755071	0.448755343931582	0.122979823296884	3.64901600848984	0.00026324670126279	0.00104928600379297
ENSMUSG00000030884.12	1551.95013604397	0.389605226020525	0.10677199156545	3.64894594835482	0.000263318494248796	0.00104935522305018
ENSMUSG00000040043.17	1528.67783027104	-0.381467734910707	0.10455723476177	-3.64841070806691	0.000263867579154239	0.00105132608516093
ENSMUSG00000022031.6	978.669206087963	0.382499756253879	0.104853304773364	3.64795136481999	0.000264339659569535	0.00105298938770674
ENSMUSG00000002825.8	222.089652485867	0.610411643798791	0.167398795070934	3.64645183700475	0.000265886285267432	0.00105893153892916
ENSMUSG00000028988.13	224.807752064323	0.583304570459902	0.160008867402305	3.64545152984128	0.000266922723144951	0.00106283975676056
ENSMUSG00000041658.12	68.0653295801995	-0.961381128677682	0.263825439820246	-3.6440046469086	0.000268428569526149	0.00106861507752719
ENSMUSG00000057522.15	1983.47139842957	-0.349528399974368	0.0959333745516619	-3.64344944194724	0.000269008511493474	0.00107070274599384
ENSMUSG00000055717.13	7.33750697693654	4.2686192205485	1.17164224105201	3.64327869974689	0.000269187097065865	0.00107119241102784
ENSMUSG00000025551.13	30.0124812725683	-1.50783680591666	0.413905675462119	-3.64294788718029	0.000269533422432346	0.00107234923328428
ENSMUSG00000028427.13	6.47518374393436	4.84687202436451	1.33093038773226	3.64171715443583	0.000270825538612007	0.00107726766751382
ENSMUSG00000053334.6	157.134059516181	-0.666864773589881	0.183132686244898	-3.64142954086362	0.000271128332870935	0.00107824964062534
ENSMUSG00000032883.15	543.486196137762	0.578204663281803	0.158816439797911	3.6407103950797	0.000271886825462166	0.00108104310062086
ENSMUSG00000021259.5	33.4355640191766	-1.37553996966538	0.377876944294922	-3.640179668098	0.000272447865227742	0.00108305048280224
ENSMUSG00000106958.1	4.42196723302901	5.26438535396125	1.44623088077077	3.64007256652934	0.000272561215466272	0.00108327772298283
ENSMUSG00000024013.15	6.39923504181249	4.81633368892818	1.32328242001542	3.63968689984717	0.000272969749508253	0.00108467781750188
ENSMUSG00000019659.8	215.086061263545	0.677650486586362	0.186227114205531	3.63883900299539	0.000273869939524018	0.00108803058603401
ENSMUSG00000033222.16	476.175287704392	0.467905939671272	0.12864065278711	3.63731005349932	0.000275500221314203	0.00109428188441241
ENSMUSG00000062944.4	103.517242201592	-0.767477305047953	0.211053202966986	-3.6364162886834	0.00027645742876676	0.00109785771918087
ENSMUSG00000022053.13	58.4631166359891	-1.06988113549907	0.29421927646737	-3.63633936003416	0.000276539963601843	0.00109795932830386
ENSMUSG00000107653.1	14.1569204453264	-2.12429106196711	0.584384935671951	-3.63508867579639	0.000277885035280631	0.00110307257158957
ENSMUSG00000027297.14	4.57270804978027	5.33816684847574	1.46861718113763	3.63482527443991	0.000278169095653293	0.0011039728621234
ENSMUSG00000032899.14	121.399119661489	-0.765169446007971	0.210544632848513	-3.63423866785772	0.000278802688882454	0.00110625969163485
ENSMUSG00000038201.10	4.47116300816727	5.29874912666806	1.45834807410716	3.63339124640193	0.000279720376344729	0.00110967260410008
ENSMUSG00000005312.15	2213.92362572533	0.316554893324072	0.087148160983002	3.63237605651616	0.000280823469631502	0.00111381948045574
ENSMUSG00000035142.18	87.9713839319138	0.901361684282006	0.248187029457882	3.63178400680672	0.000281468664263434	0.00111614887844488
ENSMUSG00000031972.5	189.214237884111	-0.750926476484751	0.206841459052	-3.63044468902131	0.000282933333591252	0.00112172623311522
ENSMUSG00000037234.17	1875.63506140392	-0.449312488878097	0.123769111127519	-3.63024735965965	0.000283149734346532	0.00112235338778806
ENSMUSG00000032232.14	1946.48040517834	-0.370650890276641	0.102105524218286	-3.63007675749499	0.000283336949775213	0.0011228646231585
ENSMUSG00000021597.16	217.158191314077	0.68511721677566	0.188742063094129	3.62991272609953	0.000283517063935287	0.0011233475118521
ENSMUSG00000047617.11	127.190164175959	-0.826773625177774	0.22777813516575	-3.62973217151042	0.000283715445367477	0.00112390256558146
ENSMUSG00000026939.12	68.6516406869774	-0.904288138594349	0.249190330448747	-3.62890541124083	0.00028462549724096	0.00112727600386313
ENSMUSG00000020121.15	723.98619951171	0.427626206714137	0.117871092642183	3.62791416562384	0.000285720210757445	0.00113137926954273
ENSMUSG00000022311.15	10.454391969784	-2.49510102169648	0.687792802981074	-3.62769283261188	0.000285965185042441	0.00113211679006535
ENSMUSG00000032492.14	32.1445177051067	-1.31729684428657	0.363132706803958	-3.62759073915567	0.000286078249728676	0.00113233189381418
ENSMUSG00000021322.8	10.9416930098378	2.74669339667076	0.757311450681437	3.62690065520501	0.000286843590931775	0.00113512816772673
ENSMUSG00000037013.17	1345.17741782042	0.383543802356393	0.105757683041792	3.6266282630722	0.000287146216543219	0.00113609256206716
ENSMUSG00000087278.1	4.40672566201658	5.26011711106205	1.45062760716431	3.62609748021034	0.000287736771822203	0.00113796204322709
ENSMUSG00000095841.2	4.40672566201658	5.26011711106205	1.45062760716431	3.62609748021034	0.000287736771822203	0.00113796204322709
ENSMUSG00000021408.15	876.947231843011	-0.413655344702319	0.11414865341547	-3.62383026277784	0.000290272138494883	0.001147753656723
ENSMUSG00000015759.11	1853.62536305529	-0.452662456251286	0.124940552333003	-3.62302269198241	0.000291180266425172	0.00115110837331911
ENSMUSG00000080242.5	288.430733252362	-0.513888014877077	0.141855282406666	-3.62262163353129	0.000291632252321345	0.00115265884066329
ENSMUSG00000001687.15	692.126907225038	-0.399998449640058	0.110439634687318	-3.62187407421757	0.000292476493409011	0.00115575871959945
ENSMUSG00000028358.15	486.212943030272	-0.511477586830274	0.141221706848879	-3.62180572833329	0.000292553792572926	0.00115582727885369
ENSMUSG00000022749.8	740.569932033343	-0.414247918657381	0.114388872527506	-3.62140048681546	0.000293012513812569	0.00115740243112197
ENSMUSG00000029128.12	512.50453219623	-0.430749141302595	0.118966839443954	-3.6207496417985	0.00029375066109481	0.00116008044774845
ENSMUSG00000032621.8	1460.09007334658	-0.400160509871811	0.110530008327942	-3.62037889913601	0.000294171912310352	0.00116150613748589
ENSMUSG00000028217.11	92.0399855574105	-0.856276542354708	0.236550736831695	-3.61984305702647	0.000294781755507501	0.00116367572608203
ENSMUSG00000069565.12	1180.41665425575	0.437075500960987	0.120763724627084	3.61926151508384	0.000295444949681312	0.00116605499075859
ENSMUSG00000026435.15	39.1163976704621	1.34786602721135	0.372519062760576	3.61824712330934	0.000296605114673329	0.00117039431250548
ENSMUSG00000034205.16	2415.05641695067	-0.367987149445132	0.101709606724486	-3.61801762189433	0.000296868187845628	0.00117119268706031
ENSMUSG00000035545.13	2064.15751051314	-0.481487465153432	0.133088390533268	-3.61780214806246	0.000297115380362638	0.00117192809602939
ENSMUSG00000040345.10	6.3192969717091	4.8007259765186	1.32716010932972	3.61729224889317	0.000297701106998817	0.0011739982292774
ENSMUSG00000030423.7	271.343723384173	0.567145561503462	0.15679285632155	3.6171645495147	0.000297847965887452	0.00117433717429654
